   Time                        u                   v                   w                  p                      q                      r                  x_f                     y_f                   z_f                   e_0                   e_x                   e_y                   e_z 
  1.645000000000e+00   9.911709300144e+01   0.000000000000e+00   5.262424016420e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.637491851825e+02   0.000000000000e+00   1.495666276263e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.650000000000e+00   9.911506260499e+01   0.000000000000e+00   5.278380019323e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.642447655717e+02   0.000000000000e+00   1.495639924253e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.655000000000e+00   9.911303175503e+01   0.000000000000e+00   5.294335669369e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.647403358078e+02   0.000000000000e+00   1.495613492463e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.660000000000e+00   9.911100045151e+01   0.000000000000e+00   5.310290966404e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.652358958885e+02   0.000000000000e+00   1.495586980896e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.665000000000e+00   9.910896869436e+01   0.000000000000e+00   5.326245910271e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.657314458116e+02   0.000000000000e+00   1.495560389554e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.670000000000e+00   9.910693648356e+01   0.000000000000e+00   5.342200500815e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.662269855747e+02   0.000000000000e+00   1.495533718438e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.675000000000e+00   9.910490381907e+01   0.000000000000e+00   5.358154737884e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.667225151756e+02   0.000000000000e+00   1.495506967550e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.680000000000e+00   9.910287070088e+01   0.000000000000e+00   5.374108621323e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.672180346121e+02   0.000000000000e+00   1.495480136891e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.685000000000e+00   9.910083712898e+01   0.000000000000e+00   5.390062150978e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.677135438819e+02   0.000000000000e+00   1.495453226464e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.690000000000e+00   9.909880310336e+01   0.000000000000e+00   5.406015326699e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.682090429827e+02   0.000000000000e+00   1.495426236270e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.695000000000e+00   9.909676862405e+01   0.000000000000e+00   5.421968148332e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.687045319122e+02   0.000000000000e+00   1.495399166311e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.700000000000e+00   9.909473369106e+01   0.000000000000e+00   5.437920615726e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.692000106681e+02   0.000000000000e+00   1.495372016589e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.705000000000e+00   9.909269830444e+01   0.000000000000e+00   5.453872728731e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.696954792483e+02   0.000000000000e+00   1.495344787106e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.710000000000e+00   9.909066246421e+01   0.000000000000e+00   5.469824487197e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.701909376504e+02   0.000000000000e+00   1.495317477863e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.715000000000e+00   9.908862617045e+01   0.000000000000e+00   5.485775890973e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.706863858722e+02   0.000000000000e+00   1.495290088862e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.720000000000e+00   9.908658942322e+01   0.000000000000e+00   5.501726939910e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.711818239114e+02   0.000000000000e+00   1.495262620104e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.725000000000e+00   9.908455222258e+01   0.000000000000e+00   5.517677633862e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.716772517657e+02   0.000000000000e+00   1.495235071593e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.730000000000e+00   9.908251456864e+01   0.000000000000e+00   5.533627972679e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.721726694329e+02   0.000000000000e+00   1.495207443329e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.735000000000e+00   9.908047646147e+01   0.000000000000e+00   5.549577956214e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.726680769106e+02   0.000000000000e+00   1.495179735314e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.740000000000e+00   9.907843790120e+01   0.000000000000e+00   5.565527584321e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.731634741967e+02   0.000000000000e+00   1.495151947550e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.745000000000e+00   9.907639888794e+01   0.000000000000e+00   5.581476856854e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.736588612889e+02   0.000000000000e+00   1.495124080038e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.750000000000e+00   9.907435942181e+01   0.000000000000e+00   5.597425773669e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.741542381848e+02   0.000000000000e+00   1.495096132782e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.755000000000e+00   9.907231950296e+01   0.000000000000e+00   5.613374334619e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.746496048823e+02   0.000000000000e+00   1.495068105781e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.760000000000e+00   9.907027913154e+01   0.000000000000e+00   5.629322539562e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.751449613791e+02   0.000000000000e+00   1.495039999039e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.765000000000e+00   9.906823830770e+01   0.000000000000e+00   5.645270388353e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.756403076729e+02   0.000000000000e+00   1.495011812556e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.770000000000e+00   9.906619703161e+01   0.000000000000e+00   5.661217880851e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.761356437614e+02   0.000000000000e+00   1.494983546336e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.775000000000e+00   9.906415530345e+01   0.000000000000e+00   5.677165016913e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.766309696425e+02   0.000000000000e+00   1.494955200378e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.780000000000e+00   9.906211312342e+01   0.000000000000e+00   5.693111796399e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.771262853137e+02   0.000000000000e+00   1.494926774686e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.785000000000e+00   9.906007049172e+01   0.000000000000e+00   5.709058219167e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.776215907729e+02   0.000000000000e+00   1.494898269261e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.790000000000e+00   9.905802740855e+01   0.000000000000e+00   5.725004285077e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.781168860179e+02   0.000000000000e+00   1.494869684104e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.795000000000e+00   9.905598387414e+01   0.000000000000e+00   5.740949993991e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.786121710463e+02   0.000000000000e+00   1.494841019219e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.800000000000e+00   9.905393988872e+01   0.000000000000e+00   5.756895345769e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.791074458559e+02   0.000000000000e+00   1.494812274605e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.805000000000e+00   9.905189545253e+01   0.000000000000e+00   5.772840340275e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.796027104444e+02   0.000000000000e+00   1.494783450266e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.810000000000e+00   9.904985056582e+01   0.000000000000e+00   5.788784977371e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.800979648096e+02   0.000000000000e+00   1.494754546202e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.815000000000e+00   9.904780522887e+01   0.000000000000e+00   5.804729256920e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.805932089493e+02   0.000000000000e+00   1.494725562417e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.820000000000e+00   9.904575944193e+01   0.000000000000e+00   5.820673178787e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.810884428612e+02   0.000000000000e+00   1.494696498910e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.825000000000e+00   9.904371320530e+01   0.000000000000e+00   5.836616742838e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.815836665430e+02   0.000000000000e+00   1.494667355685e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.830000000000e+00   9.904166651927e+01   0.000000000000e+00   5.852559948937e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.820788799925e+02   0.000000000000e+00   1.494638132743e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.835000000000e+00   9.903961938415e+01   0.000000000000e+00   5.868502796952e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.825740832074e+02   0.000000000000e+00   1.494608830086e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.840000000000e+00   9.903757180024e+01   0.000000000000e+00   5.884445286749e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.830692761856e+02   0.000000000000e+00   1.494579447716e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.845000000000e+00   9.903552376787e+01   0.000000000000e+00   5.900387418198e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.835644589247e+02   0.000000000000e+00   1.494549985634e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.850000000000e+00   9.903347528738e+01   0.000000000000e+00   5.916329191166e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.840596314225e+02   0.000000000000e+00   1.494520443842e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.855000000000e+00   9.903142635912e+01   0.000000000000e+00   5.932270605524e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.845547936768e+02   0.000000000000e+00   1.494490822343e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.860000000000e+00   9.902937698344e+01   0.000000000000e+00   5.948211661141e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.850499456854e+02   0.000000000000e+00   1.494461121137e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.865000000000e+00   9.902732716070e+01   0.000000000000e+00   5.964152357890e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.855450874459e+02   0.000000000000e+00   1.494431340227e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.870000000000e+00   9.902527689128e+01   0.000000000000e+00   5.980092695642e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.860402189562e+02   0.000000000000e+00   1.494401479614e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.875000000000e+00   9.902322617557e+01   0.000000000000e+00   5.996032674269e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.865353402141e+02   0.000000000000e+00   1.494371539300e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.880000000000e+00   9.902117501397e+01   0.000000000000e+00   6.011972293646e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.870304512172e+02   0.000000000000e+00   1.494341519288e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.885000000000e+00   9.901912340688e+01   0.000000000000e+00   6.027911553647e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.875255519635e+02   0.000000000000e+00   1.494311419578e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.890000000000e+00   9.901707135471e+01   0.000000000000e+00   6.043850454147e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.880206424506e+02   0.000000000000e+00   1.494281240173e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.895000000000e+00   9.901501885791e+01   0.000000000000e+00   6.059788995022e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.885157226763e+02   0.000000000000e+00   1.494250981074e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.900000000000e+00   9.901296591690e+01   0.000000000000e+00   6.075727176149e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.890107926384e+02   0.000000000000e+00   1.494220642284e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.905000000000e+00   9.901091253213e+01   0.000000000000e+00   6.091664997405e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.895058523347e+02   0.000000000000e+00   1.494190223803e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.910000000000e+00   9.900885870406e+01   0.000000000000e+00   6.107602458670e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.900009017630e+02   0.000000000000e+00   1.494159725634e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.915000000000e+00   9.900679849256e+01   0.000000000000e+00   6.123539192398e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.904959409210e+02   0.000000000000e+00   1.494129147779e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.920000000000e+00   9.900470807734e+01   0.000000000000e+00   6.139473722264e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.909909696877e+02   0.000000000000e+00   1.494098490247e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.925000000000e+00   9.900261710289e+01   0.000000000000e+00   6.155407878699e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.914859880009e+02   0.000000000000e+00   1.494067753042e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.930000000000e+00   9.900052556934e+01   0.000000000000e+00   6.171341661523e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.919809958578e+02   0.000000000000e+00   1.494036936168e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.935000000000e+00   9.899843347684e+01   0.000000000000e+00   6.187275070558e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.924759932556e+02   0.000000000000e+00   1.494006039626e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.940000000000e+00   9.899634082556e+01   0.000000000000e+00   6.203208105627e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.929709801916e+02   0.000000000000e+00   1.493975063418e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.945000000000e+00   9.899424761567e+01   0.000000000000e+00   6.219140766553e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.934659566629e+02   0.000000000000e+00   1.493944007546e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.950000000000e+00   9.899215384735e+01   0.000000000000e+00   6.235073053161e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.939609226668e+02   0.000000000000e+00   1.493912872011e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.955000000000e+00   9.899005952078e+01   0.000000000000e+00   6.251004965275e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.944558782005e+02   0.000000000000e+00   1.493881656816e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.960000000000e+00   9.898796463617e+01   0.000000000000e+00   6.266936502721e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.949508232611e+02   0.000000000000e+00   1.493850361962e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.965000000000e+00   9.898586919372e+01   0.000000000000e+00   6.282867665325e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.954457578459e+02   0.000000000000e+00   1.493818987452e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.970000000000e+00   9.898377319366e+01   0.000000000000e+00   6.298798452913e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.959406819521e+02   0.000000000000e+00   1.493787533286e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.975000000000e+00   9.898167663621e+01   0.000000000000e+00   6.314728865314e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.964355955769e+02   0.000000000000e+00   1.493755999468e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.980000000000e+00   9.897957952162e+01   0.000000000000e+00   6.330658902356e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.969304987176e+02   0.000000000000e+00   1.493724385998e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.985000000000e+00   9.897748185013e+01   0.000000000000e+00   6.346588563868e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.974253913712e+02   0.000000000000e+00   1.493692692879e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.990000000000e+00   9.897538362201e+01   0.000000000000e+00   6.362517849679e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.979202735351e+02   0.000000000000e+00   1.493660920113e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.995000000000e+00   9.897328483751e+01   0.000000000000e+00   6.378446759621e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.984151452065e+02   0.000000000000e+00   1.493629067702e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.000000000000e+00   9.897118549691e+01   0.000000000000e+00   6.394375293524e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.989100063826e+02   0.000000000000e+00   1.493597135646e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.005000000000e+00   9.896908560052e+01   0.000000000000e+00   6.410303451221e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.994048570605e+02   0.000000000000e+00   1.493565123949e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.010000000000e+00   9.896698514861e+01   0.000000000000e+00   6.426231232544e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.998996972377e+02   0.000000000000e+00   1.493533032612e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.015000000000e+00   9.896488414150e+01   0.000000000000e+00   6.442158637327e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.003945269111e+02   0.000000000000e+00   1.493500861638e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.020000000000e+00   9.896278257951e+01   0.000000000000e+00   6.458085665405e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.008893460781e+02   0.000000000000e+00   1.493468611027e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.025000000000e+00   9.896068046296e+01   0.000000000000e+00   6.474012316613e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.013841547360e+02   0.000000000000e+00   1.493436280782e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.030000000000e+00   9.895857779219e+01   0.000000000000e+00   6.489938590786e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.018789528818e+02   0.000000000000e+00   1.493403870904e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.035000000000e+00   9.895647456754e+01   0.000000000000e+00   6.505864487762e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.023737405130e+02   0.000000000000e+00   1.493371381396e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.040000000000e+00   9.895437078937e+01   0.000000000000e+00   6.521790007377e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.028685176266e+02   0.000000000000e+00   1.493338812260e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.045000000000e+00   9.895226645804e+01   0.000000000000e+00   6.537715149470e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.033632842199e+02   0.000000000000e+00   1.493306163497e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.050000000000e+00   9.895016157393e+01   0.000000000000e+00   6.553639913881e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.038580402903e+02   0.000000000000e+00   1.493273435109e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.055000000000e+00   9.894805613742e+01   0.000000000000e+00   6.569564300448e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.043527858348e+02   0.000000000000e+00   1.493240627098e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.060000000000e+00   9.894595014891e+01   0.000000000000e+00   6.585488309014e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.048475208507e+02   0.000000000000e+00   1.493207739467e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.065000000000e+00   9.894384360879e+01   0.000000000000e+00   6.601411939419e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.053422453353e+02   0.000000000000e+00   1.493174772216e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.070000000000e+00   9.894173651749e+01   0.000000000000e+00   6.617335191506e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.058369592859e+02   0.000000000000e+00   1.493141725348e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.075000000000e+00   9.893962887542e+01   0.000000000000e+00   6.633258065118e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.063316626996e+02   0.000000000000e+00   1.493108598865e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.080000000000e+00   9.893752068301e+01   0.000000000000e+00   6.649180560100e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.068263555737e+02   0.000000000000e+00   1.493075392768e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.085000000000e+00   9.893541194071e+01   0.000000000000e+00   6.665102676295e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.073210379055e+02   0.000000000000e+00   1.493042107060e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.090000000000e+00   9.893330264897e+01   0.000000000000e+00   6.681024413550e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.078157096922e+02   0.000000000000e+00   1.493008741742e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.095000000000e+00   9.893119280825e+01   0.000000000000e+00   6.696945771712e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.083103709311e+02   0.000000000000e+00   1.492975296816e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.100000000000e+00   9.892908241901e+01   0.000000000000e+00   6.712866750627e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.088050216194e+02   0.000000000000e+00   1.492941772285e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.105000000000e+00   9.892697148174e+01   0.000000000000e+00   6.728787350145e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.092996617544e+02   0.000000000000e+00   1.492908168149e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.110000000000e+00   9.892485999692e+01   0.000000000000e+00   6.744707570114e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.097942913333e+02   0.000000000000e+00   1.492874484412e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.115000000000e+00   9.892274796506e+01   0.000000000000e+00   6.760627410385e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.102889103534e+02   0.000000000000e+00   1.492840721074e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.120000000000e+00   9.892063538665e+01   0.000000000000e+00   6.776546870808e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.107835188120e+02   0.000000000000e+00   1.492806878138e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.125000000000e+00   9.891852226223e+01   0.000000000000e+00   6.792465951235e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.112781167064e+02   0.000000000000e+00   1.492772955606e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.130000000000e+00   9.891640859231e+01   0.000000000000e+00   6.808384651519e+01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.117727040337e+02   0.000000000000e+00   1.492738953479e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
